name,mutrate,num_samples,migration_matrix,num_mutations,mut_per_site,true_migrations,inferred_migrations,proportion
sim1419,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,9,.8181
sim1420,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,3.6666,11,3,.2727
sim1421,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,30,5.0000,11,5,.4545
sim1422,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.0000,11,1,.0909
sim1423,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,9,.8181
sim1424,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,6,.5454
sim1425,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,32,5.3333,11,5,.4545
sim1426,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,10,.9090
sim1427,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.0000,11,,
sim1428,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,4,.3636
sim1429,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.1666,11,3,.2727
sim1430,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,5,.4545
sim1431,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.8333,11,8,.7272
sim1432,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,3.6666,11,3,.2727
sim1433,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,2.0000,11,4,.3636
sim1434,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,4,.3636
sim1435,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,4,.3636
sim1436,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,7,.6363
sim1437,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.8333,11,2,.1818
sim1438,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,6,.5454
sim1439,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,4.1666,11,1,.0909
sim1440,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,5,.4545
sim1441,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,3,.2727
sim1442,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.3333,11,1,.0909
sim1443,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,4.1666,11,6,.5454
sim1444,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,5,.4545
sim1445,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,3.3333,11,6,.5454
sim1446,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.6666,11,3,.2727
sim1447,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,6,.5454
sim1448,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,3,.2727
sim1449,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,4,.3636
sim1450,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,4,.3636
sim1451,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,4,.3636
sim1452,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,5,.4545
sim1453,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.0000,11,1,.0909
sim1454,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,4,.3636
sim1455,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,8,.7272
sim1456,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,3.3333,11,6,.5454
sim1457,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.5000,11,1,.0909
sim1458,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.1666,11,3,.2727
sim1459,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,9,.8181
sim1460,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,3.3333,11,6,.5454
sim1461,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,8,.7272
sim1462,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.6666,11,3,.2727
sim1463,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.8333,11,4,.3636
sim1464,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,2,.1818
sim1465,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,4.1666,11,4,.3636
sim1466,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,3,.2727
sim1467,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.6666,11,,
sim1468,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,2.5000,11,2,.1818
sim1469,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,4.1666,11,5,.4545
sim1470,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.8333,11,5,.4545
sim1471,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.1666,11,5,.4545
sim1472,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.0000,11,,
sim1473,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.1666,11,3,.2727
sim1474,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.0000,11,6,.5454
sim1475,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.3333,11,2,.1818
sim1476,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,8,.7272
sim1477,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,31,5.1666,11,9,.8181
sim1478,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,5,.4545
sim1479,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,31,5.1666,11,6,.5454
sim1480,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,7,.6363
sim1481,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,3.3333,11,5,.4545
sim1482,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,3.6666,11,8,.7272
sim1483,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.0000,11,7,.6363
sim1484,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.0000,11,1,.0909
sim1485,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.6666,11,1,.0909
sim1486,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,4.1666,11,8,.7272
sim1487,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,4.5000,11,4,.3636
sim1488,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.0000,11,3,.2727
sim1489,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,37,6.1666,11,6,.5454
sim1490,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.3333,11,1,.0909
sim1491,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.3333,11,5,.4545
sim1492,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.8333,11,1,.0909
sim1493,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.6666,11,5,.4545
sim1494,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.8333,11,6,.5454
sim1495,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.8333,11,,
sim1496,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,2.0000,11,,
sim1497,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,4.3333,11,,
sim1498,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.8333,11,4,.3636
sim1499,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,2.5000,11,2,.1818
sim1500,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,3,.2727
sim1501,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,2,.1818
sim1502,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,3,.2727
sim1503,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,7,.6363
sim1504,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,5,.4545
sim1505,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.8000,11,2,.1818
sim1506,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.8000,11,4,.3636
sim1507,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,6,.5454
sim1508,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,7,.6363
sim1509,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.8000,11,1,.0909
sim1510,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,1,.0909
sim1511,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,5.0000,11,8,.7272
sim1512,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,5,.4545
sim1513,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,2,.1818
sim1514,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,4,.3636
sim1515,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.8000,11,4,.3636
sim1516,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.0000,11,3,.2727
sim1517,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,5,.4545
sim1518,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.0000,11,6,.5454
sim1519,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.8000,11,5,.4545
sim1520,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,6,.5454
sim1521,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,8,.7272
sim1522,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,5,.4545
sim1523,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,5,.4545
sim1524,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,5,.4545
sim1525,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,8,1.6000,11,1,.0909
sim1526,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,29,5.8000,11,7,.6363
sim1527,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,8,.7272
sim1528,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,2,.1818
sim1529,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,5,.4545
sim1530,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.8000,11,3,.2727
sim1531,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,1,.0909
sim1532,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,5.6000,11,7,.6363
sim1533,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,2,.1818
sim1534,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,4,.3636
sim1535,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,10,2.0000,11,2,.1818
sim1536,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,5,.4545
sim1537,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.8000,11,,
sim1538,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,2,.1818
sim1539,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,2.4000,11,2,.1818
sim1540,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,4,.3636
sim1541,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,4,.3636
sim1542,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,6,.5454
sim1543,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,6,.5454
sim1544,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,1,.0909
sim1545,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.8000,11,4,.3636
sim1546,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,2,.1818
sim1547,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,4,.3636
sim1548,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,5,.4545
sim1549,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,8,.7272
sim1550,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,7,.6363
sim1551,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,5,.4545
sim1552,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,8,.7272
sim1553,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,28,5.6000,11,6,.5454
sim1554,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,5,.4545
sim1555,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,4.4000,11,6,.5454
sim1556,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,3,.2727
sim1557,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,4.4000,11,4,.3636
sim1558,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,27,5.4000,11,7,.6363
sim1559,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,,
sim1560,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,31,6.2000,11,6,.5454
sim1561,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,4,.3636
sim1562,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,3.8000,11,4,.3636
sim1563,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,5.0000,11,7,.6363
sim1564,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,,
sim1565,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,4.0000,11,6,.5454
sim1566,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,29,5.8000,11,5,.4545
sim1567,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,3,.2727
sim1568,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,3,.2727
sim1569,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,1,.0909
sim1570,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,11,2.2000,11,3,.2727
sim1571,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,4,.3636
sim1572,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,2,.1818
sim1573,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,2,.1818
sim1574,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,4.2000,11,10,.9090
sim1575,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,6,.5454
sim1576,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,5,.4545
sim1577,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,6,.5454
sim1578,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,6,.5454
sim1579,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.8000,11,2,.1818
sim1580,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,6,.5454
sim1581,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,4.4000,11,6,.5454
sim1582,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,4.8000,11,7,.6363
sim1583,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,4,.3636
sim1584,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,26,5.2000,11,9,.8181
sim1585,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,16,3.2000,11,3,.2727
sim1586,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,6,.5454
sim1587,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,3.4000,11,4,.3636
sim1588,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,2.4000,11,4,.3636
sim1589,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.0000,11,5,.4545
sim1590,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,3,.2727
sim1591,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.0000,11,1,.0909
sim1592,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,14,2.8000,11,2,.1818
sim1593,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,30,6.0000,11,7,.6363
sim1594,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,3,.2727
sim1595,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.0000,11,8,.7272
sim1596,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,2.6000,11,4,.3636
sim1597,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,4.6000,11,7,.6363
sim1598,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,4.4000,11,4,.3636
sim1599,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,3.6000,11,7,.6363
sim1600,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,3.2500,11,3,.2727
sim1601,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,4.2500,11,2,.1818
sim1602,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,4.7500,11,2,.1818
sim1603,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,20,5.0000,11,3,.2727
sim1604,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,17,4.2500,11,3,.2727
sim1605,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,18,4.5000,11,,
sim1606,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,22,5.5000,11,2,.1818
sim1607,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,3.2500,11,2,.1818
sim1608,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,21,5.2500,11,5,.4545
sim1609,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,3.0000,11,5,.4545
sim1610,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,5.7500,11,7,.6363
sim1611,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,4.7500,11,5,.4545
sim1612,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,15,3.7500,11,2,.1818
sim1613,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,12,3.0000,11,1,.0909
sim1614,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,13,3.2500,11,3,.2727
sim1615,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,25,6.2500,11,5,.4545
sim1616,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,19,4.7500,11,6,.5454
sim1617,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,24,6.0000,11,4,.3636
sim1618,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,23,5.7500,11,6,.5454
