name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim6789,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,42,4.2000,746,7.4600,.7460,0,0,10,7,.7000
sim6790,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,31,3.1000,835,8.3500,.8350,0,0,10,9,.9000
sim6791,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,31,3.1000,759,7.5900,.7590,0,0,10,9,.9000
sim6792,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,26,2.6000,729,7.2900,.7290,47,.4700,10,0,0
sim6793,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,32,3.2000,763,7.6300,.7630,0,0,10,8,.8000
sim6794,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,32,3.2000,809,8.0900,.8090,4,.0400,10,12,1.2000
sim6795,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,29,2.9000,812,8.1200,.8120,0,0,10,3,.3000
sim6796,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,45,4.5000,511,5.1100,.5110,0,0,10,8,.8000
sim6797,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,30,3.0000,846,8.4600,.8460,0,0,10,6,.6000
sim6798,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,39,3.9000,680,6.8000,.6800,0,0,10,7,.7000
sim6799,0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15,100,data/moderate_migration_prob_matrix.csv,49,4.9000,626,6.2600,.6260,0,0,10,5,.5000
sim6800,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,27,2.7000,979,9.7900,.9790,0,0,10,0,0
sim6801,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,19,1.9000,999,9.9900,.9990,0,0,10,,
sim6802,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,42,4.2000,650,6.5000,.6500,0,0,10,9,.9000
sim6803,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,29,2.9000,894,8.9400,.8940,0,0,10,5,.5000
sim6804,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,40,4.0000,769,7.6900,.7690,0,0,10,9,.9000
sim6805,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,778,7.7800,.7780,97,.9700,10,8,.8000
sim6806,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,755,7.5500,.7550,0,0,10,8,.8000
sim6807,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,30,3.0000,800,8.0000,.8000,0,0,10,9,.9000
sim6808,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,826,8.2600,.8260,13,.1300,10,9,.9000
sim6809,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,792,7.9200,.7920,3,.0300,10,2,.2000
sim6810,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,732,7.3200,.7320,96,.9600,10,6,.6000
sim6811,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,866,8.6600,.8660,0,0,10,1,.1000
sim6812,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,892,8.9200,.8920,0,0,10,1,.1000
sim6813,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,25,2.5000,951,9.5100,.9510,0,0,10,2,.2000
sim6814,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,871,8.7100,.8710,0,0,10,11,1.1000
sim6815,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,841,8.4100,.8410,0,0,10,6,.6000
sim6816,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,17,1.7000,894,8.9400,.8940,96,.9600,10,2,.2000
sim6817,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,27,2.7000,888,8.8800,.8880,0,0,10,6,.6000
sim6818,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,37,3.7000,763,7.6300,.7630,3,.0300,10,9,.9000
sim6819,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,21,2.1000,962,9.6200,.9620,0,0,10,,
sim6820,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,728,7.2800,.7280,0,0,10,8,.8000
sim6821,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,872,8.7200,.8720,1,.0100,10,9,.9000
sim6822,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,49,4.9000,691,6.9100,.6910,0,0,10,8,.8000
sim6823,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,39,3.9000,654,6.5400,.6540,0,0,10,,
sim6824,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,767,7.6700,.7670,0,0,10,8,.8000
sim6825,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,25,2.5000,849,8.4900,.8490,0,0,10,0,0
sim6826,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,865,8.6500,.8650,0,0,10,4,.4000
sim6827,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,40,4.0000,669,6.6900,.6690,0,0,10,0,0
sim6828,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,722,7.2200,.7220,0,0,10,6,.6000
sim6829,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,17,1.7000,989,9.8900,.9890,0,0,10,2,.2000
sim6830,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,908,9.0800,.9080,0,0,10,7,.7000
sim6831,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,45,4.5000,766,7.6600,.7660,1,.0100,10,7,.7000
sim6832,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,24,2.4000,968,9.6800,.9680,0,0,10,7,.7000
sim6833,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,39,3.9000,759,7.5900,.7590,0,0,10,1,.1000
sim6834,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,30,3.0000,842,8.4200,.8420,0,0,10,7,.7000
sim6835,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,828,8.2800,.8280,0,0,10,6,.6000
sim6836,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,824,8.2400,.8240,0,0,10,8,.8000
sim6837,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,865,8.6500,.8650,0,0,10,8,.8000
sim6838,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,24,2.4000,957,9.5700,.9570,0,0,10,4,.4000
sim6839,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,834,8.3400,.8340,0,0,10,8,.8000
sim6840,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,25,2.5000,920,9.2000,.9200,0,0,10,5,.5000
sim6841,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,18,1.8000,988,9.8800,.9880,4,.0400,10,0,0
sim6842,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,775,7.7500,.7750,7,.0700,10,5,.5000
sim6843,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,802,8.0200,.8020,0,0,10,7,.7000
sim6844,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,37,3.7000,736,7.3600,.7360,0,0,10,10,1.0000
sim6845,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,44,4.4000,656,6.5600,.6560,0,0,10,6,.6000
sim6846,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,749,7.4900,.7490,0,0,10,4,.4000
sim6847,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,804,8.0400,.8040,0,0,10,2,.2000
sim6848,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,794,7.9400,.7940,0,0,10,3,.3000
sim6849,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,813,8.1300,.8130,0,0,10,7,.7000
sim6850,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,797,7.9700,.7970,0,0,10,7,.7000
sim6851,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,917,9.1700,.9170,0,0,10,3,.3000
sim6852,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,30,3.0000,891,8.9100,.8910,0,0,10,6,.6000
sim6853,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,39,3.9000,873,8.7300,.8730,0,0,10,5,.5000
sim6854,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,38,3.8000,816,8.1600,.8160,13,.1300,10,10,1.0000
sim6855,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,813,8.1300,.8130,0,0,10,4,.4000
sim6856,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,27,2.7000,583,5.8300,.5830,291,2.9100,10,4,.4000
sim6857,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,41,4.1000,778,7.7800,.7780,0,0,10,0,0
sim6858,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,30,3.0000,822,8.2200,.8220,0,0,10,6,.6000
sim6859,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,27,2.7000,818,8.1800,.8180,96,.9600,10,5,.5000
sim6860,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,37,3.7000,826,8.2600,.8260,0,0,10,5,.5000
sim6861,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,757,7.5700,.7570,0,0,10,7,.7000
sim6862,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,43,4.3000,784,7.8400,.7840,0,0,10,13,1.3000
sim6863,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,44,4.4000,689,6.8900,.6890,2,.0200,10,6,.6000
sim6864,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,872,8.7200,.8720,0,0,10,4,.4000
sim6865,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,36,3.6000,735,7.3500,.7350,0,0,10,9,.9000
sim6866,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,25,2.5000,745,7.4500,.7450,196,1.9600,10,8,.8000
sim6867,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,769,7.6900,.7690,0,0,10,10,1.0000
sim6868,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,37,3.7000,699,6.9900,.6990,4,.0400,10,9,.9000
sim6869,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,39,3.9000,638,6.3800,.6380,0,0,10,6,.6000
sim6870,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,905,9.0500,.9050,0,0,10,1,.1000
sim6871,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,24,2.4000,923,9.2300,.9230,0,0,10,8,.8000
sim6872,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,846,8.4600,.8460,0,0,10,0,0
sim6873,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,792,7.9200,.7920,0,0,10,5,.5000
sim6874,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,31,3.1000,886,8.8600,.8860,0,0,10,0,0
sim6875,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,803,8.0300,.8030,0,0,10,8,.8000
sim6876,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,23,2.3000,951,9.5100,.9510,0,0,10,2,.2000
sim6877,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,30,3.0000,814,8.1400,.8140,3,.0300,10,4,.4000
sim6878,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,36,3.6000,786,7.8600,.7860,0,0,10,8,.8000
sim6879,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,41,4.1000,752,7.5200,.7520,2,.0200,10,10,1.0000
sim6880,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,881,8.8100,.8810,0,0,10,4,.4000
sim6881,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,29,2.9000,886,8.8600,.8860,0,0,10,3,.3000
sim6882,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,803,8.0300,.8030,0,0,10,7,.7000
sim6883,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,796,7.9600,.7960,3,.0300,10,9,.9000
sim6884,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,28,2.8000,903,9.0300,.9030,0,0,10,7,.7000
sim6885,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,811,8.1100,.8110,0,0,10,7,.7000
sim6886,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,33,3.3000,830,8.3000,.8300,0,0,10,4,.4000
sim6887,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,818,8.1800,.8180,0,0,10,6,.6000
sim6888,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,35,3.5000,793,7.9300,.7930,53,.5300,10,6,.6000
sim6889,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,23,2.3000,921,9.2100,.9210,0,0,10,7,.7000
sim6890,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,29,2.9000,865,8.6500,.8650,0,0,10,4,.4000
sim6891,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,773,7.7300,.7730,0,0,10,11,1.1000
sim6892,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,23,2.3000,963,9.6300,.9630,0,0,10,4,.4000
sim6893,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,25,2.5000,870,8.7000,.8700,0,0,10,6,.6000
sim6894,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,39,3.9000,825,8.2500,.8250,0,0,10,0,0
sim6895,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,45,4.5000,748,7.4800,.7480,0,0,10,3,.3000
sim6896,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,36,3.6000,871,8.7100,.8710,0,0,10,6,.6000
sim6897,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,34,3.4000,835,8.3500,.8350,0,0,10,,
sim6898,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,26,2.6000,916,9.1600,.9160,0,0,10,3,.3000
sim6899,0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2,100,data/moderate_migration_prob_matrix.csv,32,3.2000,781,7.8100,.7810,0,0,10,3,.3000
sim6900,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,20,2.0000,946,9.4600,.9460,0,0,10,0,0
sim6901,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,40,4.0000,804,8.0400,.8040,0,0,10,,
sim6902,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,45,4.5000,814,8.1400,.8140,0,0,10,8,.8000
sim6903,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,21,2.1000,997,9.9700,.9970,0,0,10,2,.2000
sim6904,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,34,3.4000,898,8.9800,.8980,0,0,10,10,1.0000
sim6905,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,23,2.3000,894,8.9400,.8940,96,.9600,10,4,.4000
sim6906,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,23,2.3000,994,9.9400,.9940,0,0,10,4,.4000
sim6907,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,28,2.8000,944,9.4400,.9440,0,0,10,,
sim6908,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,35,3.5000,900,9.0000,.9000,0,0,10,9,.9000
sim6909,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,30,3.0000,888,8.8800,.8880,0,0,10,0,0
sim6910,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,30,3.0000,956,9.5600,.9560,0,0,10,2,.2000
sim6911,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,27,2.7000,924,9.2400,.9240,0,0,10,7,.7000
sim6912,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,33,3.3000,861,8.6100,.8610,0,0,10,8,.8000
sim6913,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,32,3.2000,956,9.5600,.9560,6,.0600,10,8,.8000
sim6914,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,19,1.9000,990,9.9000,.9900,0,0,10,,
sim6915,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,26,2.6000,867,8.6700,.8670,52,.5200,10,4,.4000
sim6916,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,28,2.8000,974,9.7400,.9740,0,0,10,2,.2000
sim6917,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,23,2.3000,950,9.5000,.9500,0,0,10,2,.2000
sim6918,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,24,2.4000,984,9.8400,.9840,0,0,10,0,0
sim6919,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,28,2.8000,901,9.0100,.9010,0,0,10,0,0
sim6920,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,44,4.4000,778,7.7800,.7780,0,0,10,14,1.4000
sim6921,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,10,2,.2000
sim6922,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,33,3.3000,931,9.3100,.9310,1,.0100,10,8,.8000
sim6923,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,29,2.9000,941,9.4100,.9410,0,0,10,2,.2000
sim6924,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,30,3.0000,951,9.5100,.9510,0,0,10,2,.2000
sim6925,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,25,2.5000,977,9.7700,.9770,0,0,10,2,.2000
sim6926,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,26,2.6000,901,9.0100,.9010,0,0,10,3,.3000
sim6927,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,27,2.7000,969,9.6900,.9690,0,0,10,2,.2000
sim6928,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,37,3.7000,905,9.0500,.9050,0,0,10,10,1.0000
sim6929,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,30,3.0000,900,9.0000,.9000,0,0,10,3,.3000
sim6930,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,26,2.6000,974,9.7400,.9740,0,0,10,2,.2000
sim6931,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,29,2.9000,890,8.9000,.8900,0,0,10,3,.3000
sim6932,0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3,100,data/moderate_migration_prob_matrix.csv,24,2.4000,983,9.8300,.9830,0,0,10,4,.4000
